mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_max_0,mfcc_max_1,mfcc_max_2,mfcc_max_3,mfcc_max_4,mfcc_max_5,mfcc_max_6,mfcc_max_7,mfcc_max_8,mfcc_max_9,mfcc_max_10,mfcc_max_11,mfcc_max_12,pitch_mean,pitch_std,pitch_max,energy_mean,energy_std,energy_max,zcr_mean,zcr_std,pause_ratio,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,label
-343.5711669921875,71.16439819335938,14.980063438415527,19.13640594482422,12.12536907196045,7.047561168670654,0.2958132326602936,-8.836230278015137,-2.5661675930023193,1.8502318859100342,3.125436544418335,-7.390642166137695,1.9144357442855835,160.447998046875,50.197105407714844,23.66223907470703,23.152097702026367,15.707805633544922,19.746118545532227,14.04262638092041,16.536623001098633,10.864607810974121,12.443174362182617,8.60978889465332,13.111221313476562,6.582084655761719,-74.8973159790039,208.27734375,67.04490661621094,83.37879943847656,38.483001708984375,39.22306823730469,24.373126983642578,24.238237380981445,15.664471626281738,23.544492721557617,23.976255416870117,13.049535751342773,15.978302001953125,202.65469360351562,96.20880126953125,399.0354919433594,0.0424976721405983,0.056297555565834045,0.2076166421175003,0.1465657502412796,0.10975765436887741,0.10897435992956161,2414.06787109375,1072.2425537109375,5510.70556640625,2075.841796875,2769.520263671875,520.8147583007812,LOW
-304.7333679199219,61.11933898925781,-8.018818855285645,16.06385612487793,10.380352973937988,-4.260995864868164,-4.96481990814209,-17.897350311279297,-1.9438626766204834,3.0691909790039062,-7.430208683013916,-4.757814407348633,-0.31620535254478455,123.81180572509766,47.249210357666016,28.716989517211914,20.71994972229004,14.258268356323242,20.23328971862793,15.536931037902832,17.14902114868164,12.431058883666992,12.132436752319336,12.864659309387207,9.337156295776367,12.55475902557373,-62.07149887084961,210.21823120117188,80.2917251586914,83.17608642578125,37.93988037109375,19.357608795166016,42.68822479248047,15.528959274291992,21.738889694213867,39.89485168457031,21.397289276123047,10.152200698852539,19.836841583251953,296.72467041015625,88.40397644042969,403.2540283203125,0.05484005808830261,0.0814129039645195,0.3315531611442566,0.14617882668972015,0.08686763793230057,0.43558281660079956,2295.449462890625,959.9898681640625,4719.86669921875,2046.9420166015625,2439.34814453125,603.30224609375,MEDIUM
-333.4547424316406,57.50897216796875,-4.290871620178223,16.42926025390625,8.865189552307129,-2.9710850715637207,-2.0718464851379395,-16.997394561767578,-5.970224857330322,2.6494174003601074,-4.5699357986450195,-3.331047534942627,0.7925080060958862,135.765625,47.91543197631836,30.45345687866211,18.726993560791016,12.983421325683594,22.470258712768555,13.726543426513672,21.97256851196289,12.870936393737793,11.39835262298584,15.170197486877441,11.09190559387207,10.692336082458496,-47.82817459106445,190.08277893066406,66.00902557373047,80.671630859375,44.79529571533203,25.316600799560547,21.4488582611084,14.501609802246094,14.764005661010742,34.000091552734375,21.877931594848633,27.235172271728516,22.542661666870117,256.26495361328125,99.55888366699219,402.80224609375,0.03997519984841347,0.06215331703424454,0.26290833950042725,0.1393238753080368,0.09170112013816833,0.4058823585510254,2386.503662109375,1143.7049560546875,5025.53271484375,2267.911865234375,2548.696044921875,616.7769165039062,MEDIUM
-336.3829650878906,59.3238639831543,-1.1742531061172485,15.879744529724121,9.956026077270508,-0.6131154894828796,1.1434773206710815,-11.942703247070312,-3.5732460021972656,5.290233612060547,-7.269204139709473,-1.5600087642669678,-0.020122120156884193,160.00355529785156,52.48129653930664,32.82048416137695,17.453723907470703,14.705540657043457,24.077564239501953,18.428211212158203,23.0352783203125,14.778287887573242,9.296224594116211,15.382024765014648,10.520437240600586,11.51362419128418,-52.973846435546875,215.18801879882812,68.02367401123047,70.42457580566406,34.853973388671875,33.02726745605469,53.670074462890625,16.389915466308594,14.515656471252441,35.091094970703125,10.875923156738281,25.43478012084961,20.00119400024414,228.81600952148438,104.25397491455078,400.4569396972656,0.05377587676048279,0.07382021099328995,0.24176716804504395,0.16231206059455872,0.11250856518745422,0.43396225571632385,2451.377685546875,1169.59033203125,5419.595703125,2270.435302734375,2626.56640625,708.8870849609375,MEDIUM
-333.10394287109375,67.64767456054688,-2.250383138656616,16.505367279052734,9.835844039916992,0.6854549646377563,-3.0895745754241943,-21.95730209350586,-6.570021629333496,7.766302585601807,-7.636491298675537,-4.993101596832275,0.35191458463668823,141.2000274658203,53.13872528076172,34.18170928955078,19.200424194335938,18.79145050048828,23.091951370239258,17.534517288208008,23.131229400634766,14.30097770690918,11.334808349609375,15.99621868133545,9.316323280334473,12.414036750793457,-63.265506744384766,192.881591796875,66.2237548828125,63.89875030517578,33.950931549072266,39.52273178100586,49.130714416503906,20.485660552978516,18.453704833984375,40.27680969238281,17.608060836791992,16.55953598022461,21.78460121154785,290.28765869140625,79.82366943359375,400.9203796386719,0.063459113240242,0.06706351786851883,0.2851870357990265,0.12072143703699112,0.11575295776128769,0.26875001192092896,2003.93017578125,1408.5291748046875,3922.138427734375,2527.660400390625,2143.789306640625,717.9186401367188,MEDIUM
-385.2142028808594,52.483619689941406,-5.8353590965271,11.021635055541992,-0.6602350473403931,-2.3122363090515137,5.958791255950928,-7.853400230407715,-1.6240346431732178,-2.5810399055480957,-2.2430708408355713,-3.875006914138794,-1.9347721338272095,175.7584686279297,55.6617317199707,30.206008911132812,26.17350959777832,18.855716705322266,18.547470092773438,13.391721725463867,17.703990936279297,10.759708404541016,12.977280616760254,12.374750137329102,10.121258735656738,10.890178680419922,-94.87586975097656,209.87225341796875,45.32360076904297,78.108154296875,24.965381622314453,28.56526756286621,41.97721862792969,10.55880355834961,22.647010803222656,19.087221145629883,22.986614227294922,9.56905746459961,15.664985656738281,210.25656127929688,103.6746597290039,402.5935363769531,0.03295711800456047,0.04981783404946327,0.244791179895401,0.16780395805835724,0.12407954782247543,0.5562499761581421,2510.8759765625,1084.2159423828125,5452.54345703125,2311.71337890625,2648.284912109375,715.0452880859375,MEDIUM
-372.736572265625,46.29904556274414,-0.2552052140235901,12.372509956359863,-6.671394348144531,-3.348407030105591,7.261410236358643,-4.7181077003479,-3.349743127822876,-4.319611072540283,-0.9478493928909302,-2.240962028503418,-0.9229980707168579,152.44113159179688,54.52878952026367,27.66834259033203,26.076953887939453,19.108850479125977,17.9281005859375,11.00678539276123,14.840517044067383,10.694178581237793,12.17440128326416,11.845096588134766,8.46380615234375,10.28791332244873,-90.9046401977539,206.49037170410156,70.03947448730469,87.57826232910156,16.15213966369629,28.430770874023438,47.07685852050781,18.281211853027344,30.962913513183594,14.681687355041504,24.728900909423828,10.800628662109375,20.5345401763916,228.298583984375,112.29948425292969,400.73211669921875,0.029388681054115295,0.04602205008268356,0.26138776540756226,0.13535094261169434,0.08331568539142609,0.5320512652397156,2588.158447265625,1215.6329345703125,5602.35986328125,2304.911865234375,2664.3583984375,721.5894775390625,MEDIUM
-399.485595703125,46.620052337646484,8.67077922821045,11.184935569763184,-0.25506454706192017,-0.07119002938270569,7.770077705383301,-6.232246398925781,-3.7074103355407715,-3.2773308753967285,-1.4970165491104126,-1.7484103441238403,-0.7225964069366455,176.60250854492188,58.740238189697266,23.02362632751465,24.415647506713867,18.92051887512207,19.172822952270508,12.596012115478516,17.342697143554688,13.389832496643066,14.583380699157715,12.798445701599121,11.445055961608887,10.862102508544922,-94.3791732788086,221.49232482910156,83.25352478027344,79.32916259765625,18.438817977905273,30.39604949951172,51.579139709472656,20.71472930908203,18.52351951599121,17.106369018554688,16.51360511779785,11.476985931396484,16.81146812438965,199.76095581054688,108.02564239501953,399.3193359375,0.03296223282814026,0.04785355553030968,0.23263849318027496,0.14770029485225677,0.11969286948442459,0.5882353186607361,2531.453125,1302.9561767578125,5664.92138671875,2357.675048828125,2742.992431640625,682.9244995117188,MEDIUM
-371.1684875488281,45.588443756103516,8.846893310546875,11.511246681213379,-0.8513950705528259,-2.6782147884368896,6.747727394104004,-6.369321346282959,-5.092101573944092,-3.7030844688415527,-3.2149107456207275,-3.5340845584869385,-2.285280227661133,176.24310302734375,59.71187973022461,23.686994552612305,23.035995483398438,20.59417724609375,21.11907386779785,11.695162773132324,16.674419403076172,13.99453067779541,12.637894630432129,13.601834297180176,12.064355850219727,11.296531677246094,-56.05072784423828,209.13034057617188,70.15449523925781,80.594482421875,19.645614624023438,32.73875427246094,48.373260498046875,16.234834671020508,26.908645629882812,13.533275604248047,21.561695098876953,10.80709457397461,14.617435455322266,208.53863525390625,104.39368438720703,400.1727600097656,0.04717761650681496,0.06363532692193985,0.22410692274570465,0.15351372957229614,0.14961795508861542,0.5064935088157654,2545.557373046875,1443.560302734375,5556.54541015625,2559.2509765625,2711.856689453125,690.3119506835938,MEDIUM
-368.0520935058594,46.07040786743164,-14.330333709716797,3.5532634258270264,-12.781025886535645,-7.592483997344971,7.563658237457275,-9.318291664123535,-6.32053804397583,-2.723461151123047,-1.6259351968765259,-1.65269935131073,-2.655707359313965,164.44964599609375,53.73459243774414,34.34962844848633,28.984560012817383,23.28697395324707,21.632488250732422,14.372737884521484,17.87548828125,12.594314575195312,10.219544410705566,13.98318099975586,8.840315818786621,12.302674293518066,-86.50792694091797,200.74276733398438,62.05900955200195,84.35846710205078,23.270627975463867,30.61864471435547,62.518856048583984,20.11741828918457,28.458091735839844,22.51690673828125,26.13198471069336,17.748804092407227,26.95712661743164,240.86497497558594,108.46356201171875,401.2102966308594,0.03661923483014107,0.05439325422048569,0.23168182373046875,0.15160280466079712,0.10709494352340698,0.45348837971687317,2499.146728515625,1147.5166015625,5143.2431640625,2377.56103515625,2510.144287109375,748.9583740234375,HIGH
-377.73992919921875,28.56554412841797,-19.603757858276367,5.293264389038086,-11.753314971923828,-9.839315414428711,5.2324323654174805,-6.4340949058532715,-5.0678629875183105,-3.408747673034668,-3.957411050796509,-3.4845786094665527,-5.258451461791992,158.716552734375,41.73527908325195,36.710205078125,24.76829719543457,22.72359848022461,19.098669052124023,13.498124122619629,13.753252029418945,11.972949028015137,10.275777816772461,11.738824844360352,9.585235595703125,11.082315444946289,-61.29658508300781,153.47552490234375,50.42658233642578,73.63963317871094,16.863998413085938,21.56326675415039,65.93701934814453,16.33578872680664,19.06393051147461,18.396987915039062,18.70621109008789,16.560705184936523,22.02391242980957,291.8559875488281,112.314453125,403.0738220214844,0.02859378233551979,0.051646310836076736,0.2758707106113434,0.14524419605731964,0.0775730088353157,0.5521472096443176,2484.670654296875,853.6427001953125,4995.43896484375,1810.0145263671875,2425.36279296875,584.213134765625,HIGH
-406.2309265136719,30.02006721496582,-4.591958045959473,2.378462553024292,-8.495285987854004,-6.713244915008545,5.894891262054443,-11.744559288024902,-4.0407395362854,-5.056623458862305,-2.9487903118133545,-2.4691965579986572,-2.8058111667633057,172.03701782226562,49.64840316772461,27.608922958374023,26.194913864135742,22.7777042388916,19.201780319213867,14.187272071838379,19.777114868164062,13.043217658996582,13.323318481445312,12.904022216796875,9.988038063049316,10.888747215270996,-109.5680160522461,195.02236938476562,57.63481140136719,74.91880798339844,14.491546630859375,21.22883415222168,47.2332763671875,10.084733963012695,36.04368209838867,19.13616943359375,27.110225677490234,11.432212829589844,11.765528678894043,205.0762176513672,111.8694839477539,403.09210205078125,0.030523309484124184,0.04634632170200348,0.2287428379058838,0.17250725626945496,0.13609345257282257,0.5705128312110901,2794.15576171875,1343.4595947265625,6047.17236328125,2303.184326171875,2831.6416015625,628.0250854492188,HIGH
-412.296142578125,34.591758728027344,-7.443824291229248,6.143703460693359,-8.397313117980957,-8.857314109802246,6.848207473754883,-11.9960298538208,-5.2887725830078125,-5.953012943267822,-4.036293983459473,-3.0560202598571777,-2.693325996398926,169.29312133789062,50.95436477661133,31.75531005859375,29.058063507080078,21.673612594604492,20.85314178466797,16.628498077392578,19.388025283813477,12.3060302734375,13.552983283996582,13.625502586364746,9.397421836853027,9.88204574584961,-134.0528564453125,182.55328369140625,61.01454162597656,100.48973083496094,28.640254974365234,17.29416275024414,59.742061614990234,9.529647827148438,32.02509307861328,15.433976173400879,21.310781478881836,14.918815612792969,15.481313705444336,281.3498840332031,102.72787475585938,403.2135314941406,0.02563573233783245,0.0406213216483593,0.20055313408374786,0.165194571018219,0.12825113534927368,0.5668789744377136,2618.9365234375,1253.87939453125,5546.92578125,2206.08984375,2651.019287109375,644.5099487304688,HIGH
-324.89520263671875,45.15757751464844,-22.20726776123047,6.548305988311768,1.357513189315796,-8.294934272766113,-1.9152785539627075,-17.845951080322266,-3.9103386402130127,-4.162807941436768,-7.990781784057617,-7.333285808563232,-3.037165403366089,144.1980438232422,47.609840393066406,27.580156326293945,22.69973373413086,13.550103187561035,15.565113067626953,14.141789436340332,17.838476181030273,10.802935600280762,10.892308235168457,11.925763130187988,9.658031463623047,11.015336990356445,-72.84290313720703,178.4267578125,36.2213134765625,73.9477310180664,36.34008026123047,22.555522918701172,53.12429428100586,10.338102340698242,23.8535213470459,24.154621124267578,13.126667022705078,8.02846908569336,19.938488006591797,302.7193603515625,98.57669067382812,402.1585998535156,0.041671935468912125,0.06448264420032501,0.24554327130317688,0.16532579064369202,0.11160699278116226,0.36627906560897827,2606.046630859375,995.1461791992188,5202.083984375,2107.6337890625,2497.038818359375,573.0612182617188,MEDIUM
-327.49835205078125,58.353614807128906,-14.332643508911133,11.300483703613281,4.599409103393555,-1.3779116868972778,5.340996265411377,-12.428350448608398,-2.3947155475616455,1.960621953010559,-3.214015007019043,-5.848265171051025,1.1516377925872803,156.67626953125,50.322898864746094,31.097326278686523,21.6425724029541,14.715076446533203,19.22565269470215,15.143366813659668,16.45091438293457,11.696575164794922,14.405702590942383,12.443830490112305,10.057801246643066,13.375382423400879,-60.64119338989258,201.20921325683594,44.67546844482422,66.87318420410156,30.220685958862305,24.464012145996094,60.348388671875,17.325653076171875,32.237396240234375,41.906551361083984,14.419780731201172,13.814355850219727,19.844200134277344,247.22251892089844,104.12389373779297,402.55615234375,0.05452319234609604,0.06305906176567078,0.2369195520877838,0.11038227379322052,0.10396038740873337,0.2578616440296173,2115.927001953125,1229.5928955078125,4347.81103515625,2574.14697265625,2290.330078125,757.8773803710938,MEDIUM
-331.5818786621094,54.10648727416992,-17.317264556884766,0.1146438717842102,3.1434214115142822,-5.49241304397583,-4.354841709136963,-21.533916473388672,-3.6902716159820557,1.026511311531067,-7.792312145233154,-6.504577159881592,-3.1346523761749268,164.86618041992188,55.218753814697266,32.411190032958984,25.07655143737793,15.50975227355957,21.199541091918945,15.520705223083496,19.510038375854492,10.1410493850708,11.41215705871582,12.121655464172363,9.934722900390625,11.064201354980469,-45.315757751464844,204.5279083251953,60.3824577331543,84.09527587890625,34.011356353759766,32.8342399597168,49.877559661865234,30.09958267211914,24.29702377319336,27.09206199645996,12.215551376342773,14.006219863891602,18.73996353149414,291.6540222167969,93.67252349853516,401.5636901855469,0.04718993604183197,0.06306972354650497,0.23002463579177856,0.1618727296590805,0.1323445737361908,0.46625766158103943,2636.104736328125,1486.9061279296875,4873.50537109375,2335.88623046875,2351.13330078125,550.2141723632812,MEDIUM
-360.2994689941406,45.579872131347656,-7.8476738929748535,5.714667320251465,4.964579105377197,-4.498845100402832,3.5303597450256348,-15.041970252990723,-3.720043659210205,-0.029788706451654434,-8.739076614379883,-2.871035099029541,-3.355350971221924,181.272705078125,52.80992126464844,30.91796875,23.884389877319336,11.913439750671387,22.37261962890625,14.668002128601074,21.653879165649414,12.145593643188477,11.87563419342041,15.23875904083252,9.732279777526855,12.362366676330566,-74.42431640625,196.70481872558594,62.846351623535156,71.24359130859375,29.4305419921875,25.704330444335938,44.591346740722656,10.08808708190918,29.420269012451172,24.996240615844727,9.117585182189941,13.960153579711914,10.549453735351562,246.88734436035156,101.65971374511719,399.417236328125,0.042792391031980515,0.057582419365644455,0.2117229402065277,0.179325133562088,0.13391317427158356,0.5345911979675293,2774.75390625,1350.9119873046875,5683.8173828125,2407.382568359375,2678.55615234375,643.7316284179688,MEDIUM
-384.4949035644531,21.274633407592773,-19.26551628112793,7.296685695648193,-4.88079833984375,-7.464470386505127,0.24345748126506805,-10.680867195129395,-3.7917842864990234,-0.5169975757598877,-3.0960090160369873,-1.9080233573913574,-2.0956618785858154,129.4671173095703,32.63689041137695,29.346351623535156,20.647945404052734,14.687873840332031,16.984914779663086,15.168563842773438,18.109888076782227,11.466580390930176,10.075708389282227,11.097115516662598,10.52601432800293,8.677882194519043,-121.07981872558594,154.5933380126953,29.46048355102539,72.63209533691406,18.57271385192871,19.78338050842285,71.26313781738281,13.917755126953125,20.518962860107422,30.26034164428711,20.405702590942383,47.22016143798828,17.467365264892578,319.809326171875,115.5191421508789,403.0995788574219,0.021926067769527435,0.04067360609769821,0.2722059190273285,0.15904058516025543,0.10756303369998932,0.5755813717842102,2628.040283203125,1072.290283203125,5241.83251953125,2053.005615234375,2514.998779296875,544.5283203125,HIGH
-381.2779846191406,22.487140655517578,-22.800457000732422,6.966491222381592,-5.845938682556152,-10.839302062988281,0.992099404335022,-14.236735343933105,-2.194944381713867,1.8442589044570923,-4.294572830200195,-2.9436206817626953,-2.2168521881103516,152.97715759277344,30.39585304260254,31.402082443237305,20.966100692749023,17.45298194885254,18.864377975463867,12.1359224319458,21.160757064819336,10.98796558380127,10.498032569885254,10.218829154968262,10.95339298248291,10.999621391296387,-112.19425964355469,121.26274108886719,30.617422103881836,65.57086181640625,23.077232360839844,10.299419403076172,49.680076599121094,5.235136985778809,22.764942169189453,35.50389099121094,16.66111946105957,39.29521179199219,28.416208267211914,329.29156494140625,111.02936553955078,403.5718994140625,0.03157160431146622,0.05293780937790871,0.2514994740486145,0.14425677061080933,0.09535002708435059,0.5502958297729492,2764.972900390625,1034.85791015625,5732.48291015625,2057.09521484375,2629.69287109375,680.5789184570312,HIGH
-374.6447448730469,24.87669563293457,-16.95999526977539,-2.0052406787872314,-7.156403541564941,-7.661452770233154,-0.8298388123512268,-13.563597679138184,-8.598361015319824,-1.9535638093948364,-4.937592029571533,-1.8185548782348633,-0.4514613747596741,147.06056213378906,37.00606155395508,30.13603401184082,22.063405990600586,19.838748931884766,20.011659622192383,12.685376167297363,20.088071823120117,13.785808563232422,11.85407829284668,11.610088348388672,11.680097579956055,10.218304634094238,-78.5260238647461,125.99250030517578,42.65998840332031,74.043701171875,19.554296493530273,19.182432174682617,47.558502197265625,13.674118041992188,13.206392288208008,33.472496032714844,15.912958145141602,48.99225616455078,25.916122436523438,309.3861083984375,127.2361831665039,403.70159912109375,0.03559785708785057,0.05888917297124863,0.25382959842681885,0.18682751059532166,0.14589336514472961,0.5029940009117126,2796.58544921875,1252.1639404296875,5776.37841796875,2073.998046875,2634.998291015625,568.4140625,HIGH
-347.3846740722656,22.528926849365234,-16.18663787841797,2.8675308227539062,-4.962423801422119,-8.193514823913574,3.6673238277435303,-14.85175895690918,-4.654655933380127,1.0787367820739746,-4.296603679656982,-0.8581825494766235,-2.158825635910034,156.17845153808594,34.66752624511719,31.291332244873047,20.92460823059082,19.225494384765625,21.639606475830078,11.738102912902832,21.947193145751953,13.83414077758789,11.657316207885742,13.80024242401123,12.164697647094727,8.811480522155762,-81.0759506225586,112.6740951538086,43.5753173828125,63.68508529663086,25.22945213317871,22.72035789489746,47.832496643066406,13.44388198852539,18.7810115814209,37.24177551269531,26.382673263549805,45.17505645751953,15.380001068115234,345.54071044921875,76.43182373046875,403.1737976074219,0.052742790430784225,0.07291556149721146,0.25973907113075256,0.14055606722831726,0.13311350345611572,0.4529411792755127,2450.224365234375,1466.978759765625,4862.640625,2563.689453125,2470.1318359375,576.9808959960938,HIGH
-381.83575439453125,63.43524169921875,12.022701263427734,16.18583869934082,6.917181491851807,4.9027838706970215,4.074810981750488,-5.598108768463135,-0.9252305626869202,2.6199722290039062,1.2893736362457275,-2.5287818908691406,0.4918515384197235,158.10523986816406,67.07532501220703,28.04094123840332,25.69524574279785,19.6934871673584,19.421722412109375,15.852367401123047,19.084543228149414,14.212580680847168,14.195335388183594,10.575862884521484,12.533305168151855,9.46389102935791,-105.82734680175781,238.07740783691406,91.94845581054688,85.09184265136719,42.316253662109375,42.32851028442383,39.11602783203125,15.409273147583008,20.011150360107422,37.057857513427734,20.46658706665039,20.634681701660156,18.140769958496094,189.92433166503906,101.19287872314453,400.9336242675781,0.029331466183066368,0.04239518940448761,0.18425394594669342,0.16940470039844513,0.12247245013713837,0.4378698170185089,2503.650634765625,1305.20654296875,5454.20751953125,2555.87451171875,2636.84716796875,774.54248046875,LOW
-334.8757629394531,75.6234359741211,8.77357292175293,16.01771354675293,3.8868629932403564,4.0736565589904785,-0.6236140727996826,-7.881228446960449,-3.1705384254455566,1.5828332901000977,-1.9406797885894775,-2.236241579055786,-1.060538411140442,159.1905975341797,57.72774887084961,29.024633407592773,26.527732849121094,18.352399826049805,17.94828224182129,19.096078872680664,16.564849853515625,12.744728088378906,11.348400115966797,10.8060302734375,10.29021167755127,8.580469131469727,-52.14529800415039,227.6995086669922,74.62896728515625,75.30218505859375,44.71050262451172,37.73341369628906,32.52951431274414,16.848466873168945,15.232670783996582,21.44583511352539,17.560230255126953,13.252126693725586,13.934721946716309,217.97549438476562,105.42408752441406,400.7800598144531,0.04348533973097801,0.061766259372234344,0.24470646679401398,0.153194397687912,0.10191348940134048,0.3207547068595886,2378.849609375,1123.0733642578125,5205.888671875,2387.597900390625,2556.029296875,731.591796875,LOW
-348.08929443359375,61.211524963378906,17.0164794921875,13.151335716247559,7.300239086151123,2.7492735385894775,-1.651787281036377,-9.591501235961914,-3.2634007930755615,2.8366353511810303,-4.060100078582764,-0.4476991593837738,-2.5667335987091064,163.46929931640625,68.47308349609375,30.437641143798828,26.515689849853516,15.013607025146484,22.07240867614746,17.415563583374023,19.883625030517578,13.977547645568848,9.933485984802246,13.980915069580078,9.082080841064453,7.933180809020996,-54.75460433959961,226.48495483398438,86.69944763183594,77.6160888671875,30.765670776367188,37.448394775390625,23.02397918701172,16.46835708618164,27.026569366455078,25.16107940673828,17.12897491455078,13.792181015014648,10.240680694580078,217.62413024902344,103.78655242919922,402.5613708496094,0.04960904270410538,0.06270667165517807,0.21905627846717834,0.19739775359630585,0.1570504754781723,0.4058823585510254,2687.5703125,1619.8135986328125,5541.94970703125,2671.56884765625,2614.431884765625,743.3155517578125,LOW
-372.1899719238281,55.18444061279297,16.20607566833496,13.99644660949707,9.766481399536133,1.7994390726089478,2.8688507080078125,-6.567539215087891,-3.0976901054382324,2.4578816890716553,-0.48434117436408997,2.278536558151245,-1.4785746335983276,168.9247589111328,64.5707778930664,27.2996883392334,24.075809478759766,13.103838920593262,19.53277587890625,16.09648895263672,20.146076202392578,15.380743026733398,10.919089317321777,14.45553207397461,8.700079917907715,11.378828048706055,-43.78772735595703,221.5721435546875,101.86290740966797,91.12569427490234,40.20684051513672,20.520042419433594,29.585458755493164,15.711623191833496,14.217196464538574,13.910709381103516,35.31838607788086,18.55594253540039,13.81010627746582,170.1429901123047,97.34124755859375,401.3345947265625,0.04535985738039017,0.05961960554122925,0.21291977167129517,0.19780391454696655,0.15586325526237488,0.5120481848716736,2695.74267578125,1494.1865234375,5889.525390625,2754.979736328125,2773.219482421875,792.828857421875,LOW
-312.4008483886719,51.23103332519531,4.7203545570373535,12.248282432556152,2.8497097492218018,-0.35282671451568604,-2.1470978260040283,-14.420917510986328,-2.535731315612793,1.679312825202942,-0.761944055557251,3.042431116104126,1.1434355974197388,153.57916259765625,56.03723907470703,24.2734375,22.999462127685547,17.30457878112793,18.072235107421875,12.394392967224121,23.623567581176758,11.767169952392578,11.884987831115723,13.848501205444336,7.5484466552734375,9.74742317199707,-52.56392288208008,210.5999755859375,64.8148422241211,85.94389343261719,30.27826690673828,31.775283813476562,31.739696502685547,18.764894485473633,21.393686294555664,24.609474182128906,31.456893920898438,18.262836456298828,19.926429748535156,218.78082275390625,113.76915740966797,396.353515625,0.05113251507282257,0.07356690615415573,0.29543277621269226,0.18351052701473236,0.11402019113302231,0.4431818127632141,2642.874755859375,1231.86669921875,5570.37060546875,2474.047607421875,2679.01416015625,682.53466796875,MEDIUM
-333.35589599609375,73.46070098876953,4.792178630828857,15.512629508972168,4.200930595397949,-5.265330791473389,-6.212433815002441,-6.45667028427124,-1.3430343866348267,-2.174675941467285,-2.479818344116211,1.0448546409606934,-2.918447256088257,150.3318634033203,64.36724090576172,28.605236053466797,22.851333618164062,19.005905151367188,22.192140579223633,19.04281997680664,17.110239028930664,13.41896915435791,12.896541595458984,11.599950790405273,9.935591697692871,11.50617790222168,-61.44955825805664,216.68536376953125,69.75457763671875,75.00851440429688,49.45315170288086,27.609176635742188,16.267047882080078,14.785737991333008,20.734466552734375,18.106483459472656,17.03659439086914,26.051311492919922,12.216646194458008,197.9463653564453,90.33466339111328,398.1374206542969,0.042502738535404205,0.06171519681811333,0.249648779630661,0.14055010676383972,0.09865989536046982,0.39263802766799927,2264.003662109375,1255.4229736328125,4853.1611328125,2646.38525390625,2456.154052734375,814.0673217773438,MEDIUM
-356.04669189453125,54.824241638183594,13.39476203918457,14.27248477935791,6.532801151275635,-1.758015751838684,-2.6833090782165527,-8.367074966430664,-2.6932930946350098,-3.3946945667266846,-5.485164642333984,3.7687480449676514,-3.7640798091888428,166.35011291503906,64.84674835205078,24.154953002929688,25.768802642822266,14.81849479675293,20.83675193786621,18.76570701599121,18.380374908447266,13.319764137268066,14.314069747924805,15.24406909942627,6.744088172912598,11.30147647857666,-76.19010162353516,214.06365966796875,63.93914031982422,91.77061462402344,33.725379943847656,23.202495574951172,26.208534240722656,14.234504699707031,21.817245483398438,18.097431182861328,14.265035629272461,20.405887603759766,12.889606475830078,192.96615600585938,99.84710693359375,400.7861328125,0.04599481076002121,0.060854826122522354,0.2562137544155121,0.19736570119857788,0.15653100609779358,0.5341615080833435,2757.637939453125,1529.91943359375,5844.5927734375,2773.06591796875,2730.398681640625,770.1280517578125,MEDIUM
-337.02880859375,47.70222473144531,11.173059463500977,12.239253044128418,4.338353633880615,-4.294918060302734,-4.679066181182861,-6.931330680847168,-1.5081745386123657,-0.5647523403167725,-4.150143623352051,4.714320182800293,-3.8040573596954346,160.7861785888672,65.5059585571289,27.38483238220215,24.19887351989746,12.654672622680664,21.136608123779297,18.22442626953125,17.908424377441406,11.780070304870605,11.661245346069336,16.066143035888672,6.936346054077148,13.678046226501465,-56.63294982910156,202.85195922851562,73.4776611328125,95.97868347167969,28.994186401367188,22.18252182006836,18.541322708129883,11.620370864868164,13.669723510742188,16.403717041015625,27.831069946289062,18.015417098999023,11.04387378692627,182.3282012939453,105.2401351928711,396.6199951171875,0.05872037634253502,0.07638920098543167,0.28325724601745605,0.17882496118545532,0.1697639375925064,0.5209580659866333,2616.060546875,1578.0738525390625,5612.751953125,2816.46240234375,2669.950439453125,806.7322998046875,MEDIUM
